"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","","","",
"Gregorio Leti: L'Idée du conclave présent, de MDCLXXVI, ou Le pronostique du pape future. Amsterdam 1676.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 714","4.916667","52.35","1676","","","7006952","","","",
"Gregorio Leti: Histoire De Donna Olimpia Maldachini. Leiden 1666.","Leiden","","4.5","52.15","1666","","","7006809","","","",
"Manifeste des habitans des Sévennes sur leur prise d'armes. Berlin 1703.","Berlin","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gk 2177 (1","13.4167","52.5","1703","","","7003670","","","",
"Superstitions Anciennes Et Modernes. Amsterdam 1733.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ti 2° 6","4.916667","52.35","1733","","","7006952","","","",
"Jacques Basnage: Histoire De L'Eglise Depuis Jesus-Christ jusqu'à present. Rotterdam 1699.","Rotterdam","","4.5","51.916667","1699","","","7006792","","","",
"Pierre Avity: Les Éstats, empires, royaumes, et principautez du monde. Paris 1625.","Paris","","2.333333","48.866667","1625","","","7008038","","","",
"Bourgoing, François: L'Histoire Ecclesiastique. Genf 1563.","Genf","","6.148113","46.195602","1563","","","7007279","","","",
"Johannes Sleidanus: Les Oevvres De I. Sleidan Qvi Concernent Les Histoires Qv'Il A Escrites. Genf 1574.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gl 4° 426","6.148113","46.195602","1574","","","7007279","","","",
"Cernitius, Johannes: Les Vies Des Electeurs de Brandenbourg, de la maison des burgraves de Nurenberg. Berlin 1707.","Berlin","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gm 4° 120","13.4167","52.5","1707","","","7003670","","","",
"Histoire Du Vieux Et Du Nouveau Testament. Amsterdam 1700.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tb 2° 15","4.916667","52.35","1700","","","7006952","","","",
"Philostratus: Les images ou tableaux de platte peinture des deux Philostrates sophistes grecs et les statues de Callistrate. Paris 1637.","Paris","","2.333333","48.866667","1637","","","7008038","","","",
"Titus Livius: Les Decades De Tite-Live. Paris 1653.","Paris","","2.333333","48.866667","1653","","","7008038","","","",
"Polybius: Les Histoires De Polybe. Paris 1669.","Paris","","2.333333","48.866667","1669","","","7008038","","","",
"Pliny the Elder: L'Histoire Dv Monde De C. Pline Seconde. Paris 1608.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lh 2° 24 (1","2.333333","48.866667","1608","","","7008038","","","",
"Thucydides: L' Histoire De Thvcydide De La Gverre Dv Peloponese; Continvée Par Xenophon. Paris 1662.","Paris","","2.333333","48.866667","1662","","","7008038","","","",
"Herodotos: Les trois premiers livres des histoires d`Herode de Halicarnasses .... Paris 1551.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lg 4° 86","2.333333","48.866667","1551","","","7008038","","","",
"Josephus: Histoire Des Juifs. Amsterdam 1681.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lg 4° 111","4.916667","52.35","1681","","","7006952","","","",
"François Bruys: Histoire Des Papes, Depuis St. Pierre Jusqu'A Benoit XIII Inclusivement. Den Haag 1732.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 4° 39","4.3","52.083333","1732","","","7006810","","","",
"Lettres et mémoires de François de Vargas, de Pierre de Malvenda, et de quelques évÃªques d'Espagne, touchant le Concile de Trente. Trad. de l'espagnol, avec des rémarques, par Michel Le Vassor.. Amsterdam 1700.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 718","4.916667","52.35","1700","","","7006952","","","",
"Jan Szczęsny Herburt: Discours Aux Grands De Pologne, Sur la nécessité de faire sortir Les Jesuites De ce Royaume, pour y rétablir l'union & la tranquilité. Amsterdam 1726.","Amsterdam","","4.916667","52.35","1726","","","7006952","","","",
"Przebendowski, Piotr Henryk: Mémoires sur les derniéres revolutions de la Pologne, ou en justifie le retour du Roy Auguste. Rotterdam 1710.","Rotterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Go 226b","4.5","51.916667","1710","","","7006792","","","",
"Jacques Boileau: Histoire Des Flagellans. Amsterdam 1701.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 132","4.916667","52.35","1701","","","7006952","","","",
"Jacques Basnage: Histoire Des Juifs, Depuis Jesus-Christ Jusqu'A Present. Den Haag 1716.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Hi 10","4.3","52.083333","1716","","","7006810","","","",
"Jacques-Émile Plantier: Réflexions sur l'Histoire des Juifs pour servir de Preuves à la Vérité de la Religion Chrétienne. Genf 1721.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gv 489 #Asien","6.148113","46.195602","1721","","","7007279","","","",
"Humphrey Prideaux: Histoire Des Juifs Et Des Peuples Voisins. Amsterdam 1722.","Amsterdam","#Asien","4.916667","52.35","1722","","","7006952","","","",
"Philo of Alexandria: Les Oeuvres. Paris 1612.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lg 1593","2.333333","48.866667","1612","","","7008038","","","",
"L'Estat De L'Eglise Avec Le Discovrs Des Temps Depvis Les Apostres iusques au present ... Item vn traité de la religion & republique des Iuifs, depuit le retour de l'exil de Babylone, iusques au dernier saccagement de Ierusalem. Genf 1581.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Gv 661 #Asien","6.148113","46.195602","1581","","","7007279","","","",
"Nicolas Petitpied: Recueil De Piéces Touchant L'Histoire De La Compagnie De Jesus. Lüttich 1713.","Lüttich","","5.5","50.5","1713","","","7003460","","","",
"Antoine Godeau: La Vie de S. Charles Borromée, Cardinal Du Titre De Sainte Praxede, & Archevéque de Milan. Brüssel 1684.","Brüssel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tn 58","4.333333","50.833333","1684","","","7007868","","","",
"Blaise Pascal: Les Provinciales, Ou Lettres Écrites Par Louis De Montalte A un Provincial de ses amis, & aux RR. PP. Jésuites sur la Morale & la Politique de ces Péres. Köln 1739.","Köln","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 2781","6.6667","50.9333","1739","","","1003171","","","",
"Poésies sur la Constitution Unigenitus.. Villefranche 1724.","Villefranche","","7.416667","45.733333","1724","","","7036776","","","",
"Marie Huber: Le Sistéme Des Théologiens Anciens Et Modernes, Concilié Par l'exposition des différens sentimens Sur L'État Des Ames Séparées Des Corps. London 1739.","London","","-.093689","51.514125","1739","","","7011798","","","",
"George Berkeley: Alciphron, ou le petit philosophe .... Den Haag 1734.","Den Haag","","4.3","52.083333","1734","","","7006810","","","",
"La Balance de la religion et de la politique, ou réfléxions par lesquelles on fait voir que les réformez de France ont droit de prétendre d'Ãªtre compris favorablement, par la médiation des puissances protestantes, dans le traité de paix, qui terminera la presente guerre. Paris 1697.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tp 23","2.333333","48.866667","1697","","","7008038","","","",
"Denis Godefroy: Maintenue & defense Des Princes Souverains Et Eglises Chrestiennes, Contre les attentats, usupations & Communications des Papes de Rome. Genf 1592.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Rb 807","6.148113","46.195602","1592","","","7007279","","","",
"Arthur Ashley Sykes: Recherches sur ce qu'il faut entendre par les démoniaques dont il est parlé dans le Nouveau Testament. ; Trad. de l'anglois, sur la 2. éd.. Leiden 1738.","Leiden","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Th 2625","4.5","52.15","1738","","","7006809","","","",
"Laurent Angliviel de la Beaumelle: L'Asiatique Tolérant. Paris 1749.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 1875","2.333333","48.866667","1749","","","7008038","","","",
"Erasmus Alberus: L' Alcoran Des Cordeliers. Amsterdam 1734.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 16","4.916667","52.35","1734","","","7006952","","","",
"Hippolyte Hélyot: Histoire des ordres monastiques, religieux et militaires, et des congrégations séculieres de l'un et de l'autre sexe, qui ont été établies jusqu'à présent.. Paris 1721.","Paris","","2.333333","48.866667","1721","","","7008038","","","",
"René-Aubert Vertot: Histoire Des Chevaliers Hospitaliers De S. Jean De Jerusalem. Paris 1726.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 4° 112","2.333333","48.866667","1726","","","7008038","","","",
"Le Sueur, Jean: Histoire De L'Eglise Et De L'Empire. Genf 1674.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tm 149","6.148113","46.195602","1674","","","7007279","","","",
"Benedict Pictet: Historie de l'église et du monde de l'onziéme siécle. Genf 1713.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tm 151","6.148113","46.195602","1713","","","7007279","","","",
"Alphonse Des Vignoles: Chronologie De L'Histoire Sainte Et Des Histoires Etrangeres Qui La Concernent Depuis La Sortie D'Egypte Jusqu'A La Captivite De Babylone. Berlin 1738.","Berlin","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Fd 4° 32 ","13.4167","52.5","1738","","","7003670","","","",
"Pierre Jurieu: Histoire Critique Des Dogmes Et Des Cultes, bons & mauvais, qui ont été dans l'Eglise depuis Adam jusqu'à Jésus-Christ. Amsterdam 1704.","Amsterdam","","4.916667","52.35","1704","","","7006952","","","",
"Le Nouveau Testament De Notre Seigneur Jesus-Christ. Amsterdam 1741.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Td 4° 31 (1)","4.916667","52.35","1741","","","7006952","","","",
"Isaac de Beausobre: Remarques Historiques, Critiques Et Philologiques, Sur Le Nouveau Testament. Den Haag 1742.","Den Haag","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Td 4° 16","4.3","52.083333","1742","","","7006810","","","",
"Nicolas Sanson: Description de tout l'univers en plusieurs cartes & en divers traitez de géographie et d'histoire. Amsterdam 1700.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Ca 269","4.916667","52.35","1700","","","7006952","","","",
"Jacques Lenfant: Histoire De La Guerre Des Hussites Et Du Concile De Basle. Amsterdam 1731.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 4° 49","4.916667","52.35","1731","","","7006952","","","",
"Isaac de Beausobre: Histoire critique de Manichée et du manicheisme. Amsterdam 1734.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 4° 6","4.916667","52.35","1734","","","7006952","","","",
"Jacques Lenfant: Histoire du Concile de Constance. Amsterdam 1727.","Amsterdam","","4.916667","52.35","1727","","","7006952","","","",
"Blaise Gisbert: L'Eloquence chrétienne dans l'idée et dans la pratique. Lyon 1715.","Lyon","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Lm 4° 36","4.846711","45.748457","1715","","","7008772","","","",
"Charles-Hyacinthe Hugo: La Vie de S. Norbert, ArchevÃªque de Magdebourg et fondateur de l'Ordre de chanoines Prémontrez.. Luxemburg 1704.","Luxemburg","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tn 4° 4","6.1333","49.6167","1704","","","7006254","","","",
"Antoine Godeau: Eloges des évesques, qui dans tous les siecles de l'église ont fleury en doctrine et en saintetée.. Paris 1665.","Paris","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 4° 31a","2.333333","48.866667","1665","","","7008038","","","",
"Jean-Frédéric Ostervald: La Liturgie. Basel 1713.","Basel","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tk 4° 7","7.615195","47.566901","1713","","","7007667","","","",
"Jacques Lenfant: Histoire Du Concile De Pise, Et de ce qui s'est passé de plus mémorable depuis ce Concile jusqu'au Concile de Constance ; Enrichie De Portraits. Amsterdam 1724.","Amsterdam","","4.916667","52.35","1724","","","7006952","","","",
"Jean Aymon: Tous les synodes nationaux des églises réformées de France .... Den Haag 1710.","Den Haag","","4.3","52.083333","1710","","","7006810","","","",
"Jean-Frédéric Ostervald: Argumens et réflexions sur les livres et sur les chapitres de la Sainte Bible.. Neuenburg (Schweiz) 1720.","Neuenburg (Schweiz)","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tc 273","6.93005","46.993089","1720","","","7007292","","","",
"Paolo Sarpi: Histoire du Concile de Trente, de Paolo Sarpi. Trad. par Amelot de la Houssaie. Avec des remarques historiques, politiques, et morales. Amsterdam 1686.","Amsterdam","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 1091","4.916667","52.35","1686","","","7006952","","","",
"Paolo Sarpi: Histoire du Concile de Trente. Genf 1635.","Genf","Exemplar der Sammlung von Philippine Charlotte von Braunschweig-Lüneburg nachgewiesen in der Herzog August Bibliothek. Signatur: M: Tq 1090","6.148113","46.195602","1635","","","7007279","","","",
